,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,extend,id,cat_id,date,month,days_from_start
26,13.523799059339254,276.1360778808594,284.4460754394531,187.00027465820312,2.5203567929565907e-05,2.1020753852088263,7.645878314971924,258.21490478515625,248.40301513671875,53.34540939331055,15.584200000000001,1,1,1984-03-01,3,1886
27,13.501749469165963,275.6817321777344,284.5103759765625,174.30145263671875,2.4304132239194587e-05,2.0465640654062396,7.729002952575684,258.8204650878906,231.50990295410156,46.169044494628906,15.014466666666667,1,1,1984-04-01,4,1917
28,13.39412429507523,276.5104064941406,286.9454650878906,181.64593505859375,2.565139948274009e-05,1.864439782718972,7.83366060256958,261.5090026855469,235.0006103515625,53.14069747924805,13.5766875,1,1,1984-05-01,5,1947
29,13.284158884906049,278.900146484375,295.947265625,191.5179901123047,2.633256372064352e-05,1.6719339504248394,8.16249942779541,270.14764404296875,246.05227661132812,60.58586120605469,12.151666666666667,1,1,1984-06-01,6,1978
30,13.283656590333113,279.5359191894531,301.37109375,191.62342834472656,2.8682195988949388e-05,1.5499285329303347,8.586872100830078,276.0184631347656,250.441650390625,55.586151123046875,9.977533333333334,1,1,1984-07-01,7,2008
31,13.476035411767391,280.0783386230469,304.5517883300781,185.6324005126953,2.854145350283943e-05,1.3656851723664187,8.780316352844238,279.6338806152344,245.11505126953125,50.54690933227539,7.7710625,1,1,1984-08-01,8,2039
32,13.649946345806981,279.7800598144531,302.4150695800781,176.29861450195312,2.7295534891891293e-05,1.3138555295168244,8.676192283630371,277.7613525390625,233.5098114013672,43.32498550415039,6.8052,1,1,1984-09-01,9,2070
33,13.60547757939679,278.4981994628906,294.8232727050781,171.49411010742188,2.508569559722673e-05,1.2921909181338773,8.171627044677734,270.0267333984375,225.87631225585938,41.70062255859375,8.560599999999999,1,1,1984-10-01,10,2100
34,13.325020263019704,277.5229797363281,288.9727478027344,181.82620239257812,2.4903760277084075e-05,1.3549540483915286,7.789562702178955,263.4283752441406,238.16236877441406,52.735294342041016,10.841533333333333,1,1,1984-11-01,11,2131
35,13.16943166510651,277.1726379394531,284.8166198730469,200.09510803222656,2.5232306143152528e-05,1.5502771165349172,7.564697265625,259.24456787109375,259.8217468261719,65.15933990478516,12.9894375,1,1,1984-12-01,12,2161
36,13.204057170255028,277.2681579589844,286.7173156738281,206.7666778564453,2.479263457644265e-05,1.7478163573723369,7.582974910736084,260.1906433105469,271.23382568359375,67.8907241821289,14.724866666666665,1,1,1985-01-01,1,2192
37,13.380562341605973,277.2249450683594,286.51019287109375,201.3707733154297,2.4163917260011658e-05,1.9524689494737064,7.59000825881958,260.34521484375,265.9822692871094,62.9303092956543,15.465714285714286,1,1,1985-02-01,2,2223
38,13.520782437955205,275.6688537597656,282.2793273925781,186.98960876464844,2.4632756321807392e-05,2.04953090653534,7.590750217437744,256.3033447265625,248.4839324951172,53.42463684082031,15.8859375,1,1,1985-03-01,3,2251
39,13.485333569259572,275.4984130859375,283.417236328125,174.51019287109375,2.4970249796751887e-05,1.976103446271559,7.716104984283447,257.5680847167969,231.747802734375,46.40750503540039,15.356533333333335,1,1,1985-04-01,4,2282
40,13.360660346126624,276.61090087890625,287.1023254394531,180.89076232910156,2.5366032787133008e-05,1.8295424522319919,7.845414638519287,261.7466125488281,234.83494567871094,53.197906494140625,14.0734,1,1,1985-05-01,5,2312
41,13.282440809150893,278.3921813964844,294.0828552246094,191.7356414794922,2.610925912449602e-05,1.656522955328458,8.144989013671875,268.88653564453125,245.9605712890625,61.29340362548828,12.219066666666667,1,1,1985-06-01,6,2343
42,13.288650996598095,280.0716552734375,301.6302490234375,193.12327575683594,2.8087013561162166e-05,1.5176002520502199,8.494227409362793,276.4718017578125,250.6437225341797,55.690513610839844,9.7445625,1,1,1985-07-01,7,2373
43,13.511554202150734,279.876953125,303.5746765136719,186.97781372070312,2.798637251544278e-05,1.3322431082494928,8.717565536499023,278.8187255859375,245.3448028564453,51.015541076660156,7.401866666666667,1,1,1985-08-01,8,2404
